,region,year,prep_temp_2m,prep_soil_temp_l1,prep_soil_water_vol_l1,prep_net_solar_radiation,prep_total_rain,plnt_temp_2m,plnt_soil_temp_l1,plnt_soil_water_vol_l1,plnt_net_solar_radiation,plnt_total_rain,grow_temp_2m,grow_soil_temp_l1,grow_soil_water_vol_l1,grow_net_solar_radiation,grow_total_rain,head_temp_2m,head_soil_temp_l1,head_soil_water_vol_l1,head_net_solar_radiation,head_total_rain,hvst_temp_2m,hvst_soil_temp_l1,hvst_soil_water_vol_l1,hvst_net_solar_radiation,hvst_total_rain
81,Katori,2003,280.78993125,281.019475,0.45464163625,47364612.5,0.016329585166666598,290.2008466666667,290.30571333333336,0.431238415,16166695.166666666,0.0042915362,294.77872916666666,294.9482108333333,0.427015465,29001807.666666664,0.0068412914333333,296.64541583333335,296.98653583333333,0.4297124341666666,27208734.5,0.0169926028166666,289.9595266666667,290.3214933333333,0.45236919,9807114.333333334,0.0052631848
82,Katori,2004,281.9027654166667,282.2853,0.40358705,53694581.0,0.0102850558799998,291.03121000000004,291.25017833333334,0.44987452,15179322.333333334,0.00674142105,296.8259225,297.113785,0.37676522916666666,37441567.66666667,0.00577802635,297.82716666666664,298.340735,0.3346791958333333,29671706.333333336,0.0058179125999999,290.74615666666665,291.2404466666667,0.4686957516666667,8322121.75,0.0189389845
83,Katori,2005,281.03552125,281.4518125,0.44101513625,50901601.16666667,0.012804874766666599,289.1674533333333,289.692,0.386588475,17765425.666666668,0.0035857822833333,295.5738133333333,295.7071291666667,0.44825984750000003,30857655.666666668,0.0120739620999999,297.6985325,298.076325,0.43004831833333335,30381596.333333336,0.0086670308833332,291.707915,292.19195333333334,0.4552288433333333,9056351.333333334,0.0047972950333333
84,Katori,2006,280.9219591666666,281.15460333333334,0.43782631041666664,47146742.75,0.013516768783333199,290.488385,290.502165,0.44175689,15345534.666666666,0.00415113945,295.4063675,295.4961925,0.44428518333333333,28354520.833333336,0.0115165091999999,297.22425999999996,297.53322000000003,0.41977629833333324,28373864.5,0.0090599877333333,291.4648416666667,291.9336766666667,0.4485559416666667,10046134.833333334,0.0113385980833333
85,Katori,2007,282.19033583333334,282.5307683333333,0.43037103416666667,49629141.16666667,0.0109376013833333,290.92600166666665,291.23777333333334,0.4222307983333333,18700979.666666668,0.0039373284833333,295.15516249999996,295.41179416666665,0.40704434249999993,32321920.5,0.009815650983333299,298.70085416666666,299.09633083333335,0.34258457,30618812.833333332,0.0069721139333332,291.15412166666664,291.55302,0.4352154716666667,9957339.333333334,0.0072493690166666
86,Katori,2008,281.1465866666667,281.4814979166666,0.44387723916666666,48757807.75,0.0143406765333332,290.2923466666667,290.5161533333333,0.4492925216666667,15344604.833333334,0.0061173601666666,295.64481666666666,295.79512666666665,0.4242207225,32788498.166666668,0.0081262263833333,297.5054858333333,297.9723633333333,0.3893495016666667,28657829.0,0.0120165439833333,291.656325,291.9328483333333,0.451449685,10412431.166666666,0.0033255397833333
87,Katori,2009,282.23299208333333,282.57103958333335,0.44059206125,49268563.08333333,0.0147019430499998,291.7207583333333,291.85657,0.4109110416666666,16592223.166666666,0.0038850425833333,295.997255,296.00827166666664,0.44689900583333325,29088057.166666668,0.0099873437833333,296.01966333333337,296.43484666666666,0.4169350558333333,27470827.166666664,0.0080843412333333,290.906625,291.17213,0.4481080616666666,9852640.833333334,0.0070234717666666
88,Katori,2010,281.34943499999997,281.6356625,0.44689036041666663,43204262.166666664,0.017417121819999902,290.60493333333335,290.8373166666667,0.4285950966666667,17821518.666666668,0.0038951245666666,297.2361383333333,297.20285333333334,0.43338411916666664,34152923.0,0.0122117939666666,298.84888416666666,299.40820333333335,0.37451721083333334,31544700.666666664,0.0121503971833333,291.728,292.17860666666667,0.46435527,8710436.166666666,0.00929234775
89,Katori,2011,280.7404683333333,281.17467999999997,0.4167744329166666,53079144.0,0.0102409332883331,290.6694683333333,290.9029033333333,0.4186293666666666,16543951.0,0.00612599385,296.79400083333337,296.86634333333336,0.39537583666666665,32720524.5,0.0084498533833333,298.2507625,298.60747583333335,0.417901615,30410352.5,0.0080491933333333,291.45950833333336,291.8733283333333,0.4349000483333333,9897926.666666666,0.00473785595
90,Katori,2012,280.64102041666666,280.83309875,0.4421355708333333,46852725.83333333,0.0147778011999999,291.2375133333333,291.48577833333337,0.4365403833333333,18243475.333333332,0.0044473562666666,295.500725,295.65373583333337,0.42637124666666665,32965861.666666664,0.0095371345333333,298.7870975,299.21919333333335,0.35788492250000004,31134251.166666668,0.0084045277333332,291.461945,292.0345966666667,0.46105981,10991663.833333334,0.0059010387666666
91,Katori,2013,281.58090458333334,281.8405133333333,0.43753053249999996,49869219.666666664,0.0122406827666664,290.64042,291.0083383333333,0.380186935,19385476.333333332,0.0019491365333333,296.29293583333333,296.5521008333333,0.3784889983333333,32409746.166666664,0.006801357799999901,298.5537841666667,299.0147216666667,0.34484249499999997,32359938.5,0.0053876664166666,292.40591,292.82045999999997,0.4490973733333334,8954889.0,0.01172154925
92,Katori,2014,281.2832754166667,281.5949908333333,0.43230982041666666,50699478.0,0.0158823456166665,291.48558333333335,291.62196166666666,0.4130413316666666,19207460.0,0.0039986538,296.5131508333333,296.70954083333334,0.43168729000000006,34233070.333333336,0.0093168308333332,297.0210725,297.3694325,0.4018986625,28941933.0,0.0084588337166666,291.28926,291.5908366666667,0.4510009516666666,10598869.0,0.0077505656333333
93,Katori,2015,281.57596,281.83195625,0.45254020291666663,47514151.166666664,0.0153521992333332,292.4890883333333,292.711255,0.3687648966666666,19346094.666666668,0.00210909485,296.2197766666667,296.28879,0.4290742283333333,32364926.833333336,0.0118295107833332,297.3382541666666,297.78182333333336,0.39015965666666663,27852949.5,0.012213471850000001,290.9183983333333,291.34296333333333,0.4143047149999999,11028915.833333334,0.0019452355333333
94,Katori,2016,282.19080333333335,282.45331125,0.4387675395833333,46275414.5,0.0119944159666665,291.83467666666667,292.06513,0.3997766366666666,18597419.0,0.0037259333833333,296.184325,296.3523491666666,0.42268470999999996,32899158.666666664,0.008396488899999999,298.23186166666665,298.41698166666663,0.4379431691666666,26274376.666666668,0.014916703833333201,291.79759333333334,292.2477483333334,0.4465244633333333,10021525.833333334,0.00328220995
95,Katori,2017,281.34687583333334,281.70603875,0.4310161908333333,52083223.333333336,0.0121243944499999,291.913125,292.10539,0.3999342716666667,18326503.0,0.0035608887833333,296.47260083333333,296.646625,0.37980625,34330811.333333336,0.0064498264833333,297.17524833333334,297.49432,0.4156015616666666,26232541.0,0.0098671514333332,290.622605,291.0998383333333,0.46617373,8133780.333333333,0.011130436
96,Katori,2018,282.25792208333337,282.45990333333333,0.4250302908333333,50784353.66666667,0.0114616104166665,291.9467216666667,292.12480666666664,0.4325343983333333,17960488.333333332,0.0058900395666666,297.3788666666667,297.50645,0.4100099,35154420.333333336,0.0097184075833333,298.2691666666667,298.62335083333335,0.41709838416666667,28218276.0,0.0137440422999999,292.18060833333334,292.61841499999997,0.4409740399999999,10030503.5,0.0021520351999999
97,Katori,2019,281.84439583333335,282.1119595833334,0.4221228045833333,48464442.833333336,0.0121898641599999,291.620225,291.68507,0.4112401216666666,19271834.0,0.00390244765,295.5522683333333,295.6114025,0.44878368333333335,29515564.5,0.0135774129166666,298.99639666666667,299.36541,0.37069075249999994,31092133.0,0.0060029020333332,292.848715,293.336135,0.4322189883333333,9402808.5,0.0093069785
98,Katori,2020,282.60512875,282.94719583333335,0.44998874291666663,47895108.083333336,0.0146324859999999,291.82266166666665,291.9600983333333,0.434416195,16655507.166666666,0.0038328904666666,296.4014691666667,296.37070500000004,0.4583485341666666,26284231.166666664,0.017682352549999898,299.02676916666667,299.4843558333333,0.3608034866666666,30966829.0,0.0043426005333332,290.7977466666667,291.272475,0.4478053283333333,8162371.583333333,0.0088906611666666
99,Katori,2021,282.92437583333333,283.22415875,0.41043168333333335,52307849.5,0.0112481598666665,292.13258666666667,292.26410166666665,0.4006932766666666,15939973.166666666,0.0035029946333333,296.3619458333333,296.53069833333336,0.42329386083333326,32681027.0,0.013706146983333299,297.52765999999997,297.73431416666665,0.4401260425,26262265.166666664,0.0125105915999999,291.37310833333333,291.9339,0.4568274599999999,10061721.833333334,0.0073052463666666
100,Katori,2022,281.57067041666664,281.89877249999995,0.43397743916666665,49336737.5,0.0149652934116664,291.14750166666664,291.2425,0.4488951533333333,16719081.0,0.0044551926333333,297.172225,297.3046333333333,0.40943852999999997,35346689.166666664,0.0099453003333333,298.3302591666667,298.71603500000003,0.4140024183333333,25623766.333333332,0.0066515194333332,291.11456833333335,291.623535,0.4439262516666666,7276117.25,0.00273742355
101,Katori,2023,282.9993925,283.25278541666665,0.4321930283333333,38067502.166666664,0.0065610331033332,291.0968383333333,291.31295,0.4371681683333333,12272624.833333334,0.0026279385666666,297.6899308333333,297.7450808333333,0.3947855933333333,25510523.5,0.0052836093816666,300.3597916666667,300.9251008333333,0.29711029916666665,23305666.333333332,0.0038900540333333,291.66459833333334,292.3659416666667,0.3991844266666666,9135283.333333334,0.00259464145
105,Narita,1993,281.413396875,281.7706275,0.398539334375,48817384.125,0.015280259124999999,289.9863225,290.1400225,0.3625062725,17383746.5,0.00235643135,294.25846624999997,294.27057249999996,0.39118668749999996,25741667.5,0.01596737945,296.3234825,296.4726475,0.39575347624999996,23554959.0,0.0139836235,289.9425175,290.3731225,0.401810825,9915364.5,0.00567579435
106,Narita,1994,280.899400625,281.28228312500005,0.39617246375,49130078.0,0.0148622697,291.4921475,291.424685,0.3561605825,16694724.75,0.00394600745,296.89183249999996,296.969665,0.33989975,32538359.25,0.005145995775,298.77182875,299.35998125000003,0.30437681,30790286.75,0.0106540657999998,292.2202375,292.70799,0.396981595,9010286.75,0.003350341025
107,Narita,1995,281.33696125,281.638465,0.3787815725,48751838.25,0.011344787925,290.925185,290.9837475,0.3954318775,15348365.25,0.00662182795,295.68934125,295.63560375,0.3912900075,28305979.5,0.009655737025,298.20191124999997,299.02106625,0.22776633375,30677679.5,0.008696283035,291.64168,292.054185,0.3757098325,10517990.0,0.0030610735
108,Narita,1996,280.592314375,280.910015625,0.369113131875,48708265.25,0.0105252961,289.8615225,289.98445,0.3536837124999999,17000289.5,0.0030703306,295.77819375,295.89094375,0.34426206375,31375023.75,0.0114021057,296.05575375,296.49622999999997,0.332019835,26746402.75,0.013364474025,290.21004750000003,290.54941,0.4005345075,10243177.25,0.0028977493
109,Narita,1997,281.80504125,282.0371575,0.37103740875,49948984.0,0.010192811775,291.111015,291.2543,0.378773035,16216677.75,0.00421403535,295.80521250000004,295.90511875000004,0.37072214499999995,31692035.5,0.008807652675,297.1044925,297.51631625000005,0.32121438125,27527588.0,0.00586716615,290.54429500000003,291.0205175,0.3542683125,12303563.0,0.0015921515
110,Narita,1998,282.150116875,282.34420124999997,0.40772615375,43306593.75,0.021108996074999997,292.5679075,292.450315,0.3958992325,13921134.0,0.0047183491,295.5797675,295.6009875,0.4018814575,26187974.5,0.0139139282499999,297.79837125,298.045655,0.40305885875,25188226.25,0.011455401024999999,292.801685,293.254585,0.410238865,10173055.0,0.0042931923249999
111,Narita,1999,281.625276875,281.813445625,0.384183185625,45755679.75,0.0158052961,291.5271,291.5192975,0.3740523475,17120440.5,0.003889439125,295.97722250000004,295.963685,0.37149870125,31125536.0,0.00984215825,299.29951875,299.639915,0.2878062425,30660672.75,0.004543816175,291.98572,292.64843,0.31279171,10221488.0,0.0040518907
112,Narita,2000,281.360710625,281.716291875,0.380517320625,49739207.25,0.01342325975,291.36482,291.5586925,0.38527292,17221479.5,0.00474849245,296.3959875,296.48205875,0.38899719624999995,31417988.75,0.0149984019,298.25066625,298.60692625,0.34841534375,29740550.0,0.008055899625,291.32942249999996,291.91669,0.403434755,8770648.0,0.0051491835
113,Narita,2001,281.300573125,281.66504937499997,0.387028065,47846843.125,0.01533127715,291.22089500000004,291.195815,0.377297165,15745676.75,0.00427915535,297.04165125,297.22142375,0.33888057,35018953.25,0.0057798044749999,296.80291875,297.26783375,0.34725898624999996,27011931.25,0.01094738925,291.2257625,291.5703275,0.40767074,10442575.25,0.008644427125
114,Narita,2002,282.80491,282.9598375,0.37661070875,48900493.5,0.0125907288249999,290.240505,290.4726275,0.36951834,15936224.0,0.003352576575,296.37070500000004,296.41377624999996,0.3697661474999999,31011879.0,0.0108820105749999,297.38151625,297.90287875,0.3573760375,28839124.0,0.01284948575,290.99645,291.63816499999996,0.40271729,10720235.0,0.004621120025
115,Narita,2003,281.167925625,281.3735125,0.405103415,46135196.5,0.01762654345,290.45179,290.41889000000003,0.3836671075,14518569.0,0.003635646075,295.1257775,295.15764624999997,0.38732290125,27154422.75,0.0074114287749999,296.98040000000003,297.31876625,0.3762585825,26889319.75,0.018001402375,290.07466,290.55472499999996,0.4031766025,9907178.75,0.0054592338
116,Narita,2004,282.366026875,282.71672,0.36014822374999994,51950261.5,0.01040503894,291.63329250000004,291.7543075,0.3950495125,14570886.75,0.006861987325,297.3309825,297.6028375,0.30966475625,36687004.0,0.005121418475,298.021985,298.55054125000004,0.30973526875,28980187.25,0.00787860105,290.9977725,291.5473375,0.41833836,8135618.375,0.0191972919999999
117,Narita,2005,281.52749625,281.897278125,0.3944926543749999,49211646.5,0.014120392525,289.71341,290.0672325,0.345259905,16869762.0,0.004213485225,295.90802375,295.96299375,0.39929944375000004,28985474.0,0.0147433401999999,297.81524625,298.22794375,0.36584308875000005,29286209.0,0.0078493296749999,291.70721000000003,292.220475,0.4008090475,8871445.75,0.0043548707
118,Narita,2006,281.236569375,281.464845625,0.391652956875,45227283.875,0.014825840699999999,290.58826999999997,290.5562525,0.3945392425,14533253.75,0.0041525668,295.6871225,295.70718375,0.38942426375,27244078.0,0.010663686525,297.26051625,297.57814125000004,0.39037597125,27405920.75,0.0114833988999999,291.6371625,292.119595,0.3968362825,9826652.5,0.011559725
119,Narita,2007,282.430840625,282.777059375,0.386331694375,48301426.75,0.0119785938749998,291.12545750000004,291.3063275,0.3789724075,17989873.0,0.00383085005,295.445795,295.59132750000003,0.37238749625,30911602.75,0.01186816195,298.63325875,299.0453575,0.31756261125,30104501.25,0.007783443325,291.26727,291.6497275,0.38914776,9656235.0,0.007858515825
120,Narita,2008,281.43994625,281.790559375,0.394261898125,47528673.625,0.0154174464,290.4920975,290.5923725,0.4054754375,14435768.75,0.0077395175,295.92135625,296.0234025,0.36978015249999996,31326346.75,0.008750090625,297.65394875000004,298.13622250000003,0.3423711075,27688671.0,0.010608086175,291.79664,292.1229925,0.4029613724999999,9930160.75,0.004036160775
121,Narita,2009,282.526755,282.861706875,0.39038807312499996,47607733.875,0.015117237174999899,291.7788425,291.85868750000003,0.37461984,15862817.5,0.004376919675,296.2041,296.19039,0.3958189812499999,28056250.75,0.01146751055,296.29285749999997,296.65685125000005,0.37441623625,26589965.0,0.008803370349999999,291.05023,291.2848825,0.3962941825,9349847.25,0.0082476262
122,Narita,2010,281.67415625,281.97576625,0.397056789375,42150757.25,0.0184939393749999,290.7287325,290.938225,0.377346575,17240327.5,0.003454922525,297.26197249999996,297.22151625000004,0.377915505,33027870.75,0.011571002725,298.96473375000005,299.51657,0.33138305125,30887605.75,0.012827379350000001,291.5996175,292.09731,0.4147704825,8075616.375,0.009994512
123,Narita,2011,281.029926875,281.483,0.371637016875,51716126.75,0.0109329503174999,290.70529750000003,290.8245025,0.3794127674999999,15973181.5,0.007132909325,296.8654325,296.88393,0.3573549975,31356684.75,0.0083702663249999,298.30934875,298.68183375,0.36406385875,29756339.0,0.007754024125,291.51391,291.975435,0.3918939225,9564756.5,0.0056763253999999
124,Narita,2012,280.85604,281.03153625000004,0.394964128125,45390558.5,0.01707312095,291.415605,291.51581250000004,0.381599245,17374786.5,0.00423510115,295.6604075,295.69547,0.38015797875,30523981.25,0.00920105675,298.85922,299.29035125,0.30500415000000003,30242288.75,0.0082993963,291.44907750000004,292.1388475,0.40952206,10870055.25,0.0061694445
125,Narita,2013,281.902279375,282.13617562499996,0.393264295625,48350893.75,0.0135692279249999,290.980565,291.1886575,0.344887735,18394689.5,0.00202346435,296.45217,296.57581749999997,0.35593408375,30291175.5,0.008687560725,298.6487325,299.1118275,0.31111234499999996,31578975.5,0.0056020958999999,292.34952999999996,292.79573,0.401082105,8597073.25,0.012316804
126,Narita,2014,281.54744875,281.82838875,0.38970351187499996,48407394.5,0.017661007024999998,291.54302,291.63584000000003,0.3642127524999999,18964075.5,0.003729630225,296.67120375,296.76462125,0.37790334125,32691593.75,0.008561936175,297.05334625,297.4183025,0.35840982125,28410989.75,0.00930858185,291.3472925,291.66469,0.4044743175,10003661.75,0.0086181185
127,Narita,2015,281.868411875,282.1082,0.40285465125,45799991.375,0.016274010275,292.60445,292.70453,0.3384268875,18385945.5,0.00262376805,296.2110175,296.19930999999997,0.38978359,30337284.75,0.01372936285,297.4151975,297.85944125000003,0.34278035249999994,27032091.25,0.0147027507999999,290.98488,291.466525,0.3775196724999999,10964286.75,0.00336112555
128,Narita,2016,282.573573125,282.829125625,0.39268898875,44483234.25,0.013703399575,292.057685,292.1785075,0.36480278,18000679.0,0.004423593075,296.32044874999997,296.36481875000004,0.38696632,31129581.75,0.0107946078499999,298.31764875,298.45495,0.3973428025,24914992.0,0.016722612749999997,292.0473525,292.6040175,0.396780965,9638252.0,0.0035955343
129,Narita,2017,281.614245,281.904330625,0.380372778125,51258719.25,0.012371666449999999,292.0392675,292.15301,0.3548926175,17893773.0,0.003799343475,296.67894875,296.79067,0.3373233675,33378097.0,0.0061328957,297.38633500000003,297.64251875,0.38906917124999996,24685681.75,0.012480834425,290.602735,291.175,0.41857809,7724985.75,0.0131705535
130,Narita,2018,282.5248725,282.711569375,0.378274515,49950386.25,0.01169243905,292.143885,292.2093325,0.383726415,17583385.0,0.0066967714,297.53419875000003,297.60190875,0.35844513875,33979291.25,0.0101933373,298.34126249999997,298.68116499999996,0.37255391375,27596004.75,0.013662010774999999,292.0178975,292.511595,0.3932470675,9958797.0,0.001961070425
131,Narita,2019,281.9511975,282.180684375,0.3813046825,46732538.875,0.0128805107375,291.80132000000003,291.694275,0.366789405,18135234.0,0.00345230085,295.7292375,295.71526,0.39752042249999997,27926653.0,0.01467761525,299.13464375,299.45982125,0.33660742624999995,30160938.5,0.0071393526249999,292.9036675,293.3591725,0.39310145,8915188.0,0.0112903595
132,Narita,2020,282.72333875,283.051794375,0.3996647,46609338.75,0.01716862205,291.9479325,291.97335,0.378373745,15847613.25,0.0038641381,296.68654125,296.569215,0.404071,25070674.25,0.01702705575,299.22858375,299.64531999999997,0.31923904999999997,30147977.5,0.005513107575,290.6948,291.22380999999996,0.4044631724999999,8092002.625,0.008977848
133,Narita,2021,283.11521125,283.38248749999997,0.371448188125,50794908.5,0.01179832585,292.244455,292.2869525,0.3612527225,15510247.25,0.00373538735,296.64135875,296.65090375,0.37858492125,30825983.75,0.01478266705,297.5945825,297.79259625,0.39264485125000004,24716599.25,0.014969758849999999,291.37419,291.95795999999996,0.4095432725,9686036.5,0.007616856975
134,Narita,2022,281.7022075,281.9794525,0.385476558125,47272999.75,0.0156288557624999,291.35207,291.3103475,0.400229865,15893441.75,0.004837065225,297.18804624999996,297.21900625,0.37900534375,33452698.0,0.011244374575,298.56069125,298.8776175,0.37804746625,24338031.25,0.007121474425,290.942095,291.5015475,0.4007270324999999,7180111.875,0.0026507056
135,Narita,2023,283.1696275,283.39488375,0.38613341749999996,36842392.125,0.0071733403249999005,291.3721625,291.5080725,0.38968033,11714141.0,0.00261229875,297.81611375,297.8612175,0.34353378625,24762465.75,0.0051887262675,300.27262125,300.76554125,0.292002765,22713136.75,0.005489400375,291.788145,292.432725,0.3665094375,9045589.25,0.0026080099
139,Sanmu,1993,280.94236750000005,281.25785333333334,0.41665610583333335,49044357.5,0.0142258170999998,289.87368,289.99815666666666,0.3718894133333333,17620710.0,0.0021376127333333,294.18006,294.1866866666667,0.403506895,25827626.333333336,0.014798807633333199,296.16987666666665,296.33345499999996,0.4121979333333333,23689865.666666664,0.0124358236666665,289.63420333333335,290.06949000000003,0.4197332533333333,9937057.666666666,0.0051334594333333
140,Sanmu,1994,280.40001666666666,280.73110916666667,0.41352286166666663,49264585.166666664,0.0140624875666666,291.34620333333334,291.28318666666667,0.3588287466666666,16695988.0,0.0034267322333333,296.90634166666666,297.0016283333333,0.33507619999999994,32859794.0,0.0047195525666665,298.88359333333335,299.54835833333334,0.29912484500000003,31008034.0,0.0096551916666666,292.01885666666664,292.4746333333333,0.4072053433333333,9054525.666666666,0.0029850576666666
141,Sanmu,1995,280.9219225,281.15372,0.3873526533333333,49060119.333333336,0.010287308733333101,290.87168333333335,290.89763999999997,0.4072571966666666,15322877.333333334,0.0061875715333333,295.6945083333334,295.61584500000004,0.40869744666666663,28240291.333333336,0.0099231471333333,298.19211,299.00330999999994,0.2329515316666666,30670363.0,0.0084905464233332,291.4007,291.7697933333333,0.38594134,10570546.666666666,0.0027367042666666
142,Sanmu,1996,280.2114808333333,280.4749066666667,0.37343166,49279003.666666664,0.0096102777333332,289.7818966666667,289.93324666666666,0.35305514,17218084.666666668,0.0028090637666666,295.8558233333333,295.9814183333333,0.34346457166666666,31406622.0,0.0109824555999999,295.93051,296.39446499999997,0.32995249000000004,27211904.0,0.0126760452999999,289.93041999999997,290.24585333333334,0.4176487533333333,10313982.0,0.0025938170333333
143,Sanmu,1997,281.4163933333333,281.6007725,0.3831819258333333,50399682.0,0.009759298799999901,291.12597,291.2391866666667,0.3802398033333333,16203528.666666666,0.004001531,295.92738499999996,296.01079333333337,0.37606302,31993891.333333336,0.0078430242333333,297.0943,297.56870000000004,0.30832931499999994,27667648.666666664,0.0052639392666666,290.23141333333336,290.69500666666664,0.3463859733333334,12389450.333333334,0.0014672256666666
144,Sanmu,1998,281.7356766666667,281.8993775,0.4248110758333333,43748229.166666664,0.0186185712333331,292.4898733333334,292.36476666666664,0.41170027,14050917.0,0.0043950092666666,295.46465,295.4915183333334,0.4194404983333333,26610603.666666664,0.012588137366666599,297.6456866666667,297.89324166666665,0.422180355,25318177.333333336,0.0113120455999998,292.56232,293.00817666666666,0.4284471266666667,10229981.333333334,0.003958802
145,Sanmu,1999,281.15774166666665,281.30175583333335,0.3984955916666667,46470417.666666664,0.014718337899999899,291.48120666666665,291.44226,0.38814032,17036424.0,0.0034592614666666,296.0164833333333,295.98356666666666,0.3854735349999999,31215991.333333336,0.0097120004,299.35392,299.74907333333334,0.26810928166666664,31033290.333333336,0.0038052043666665,291.72096000000005,292.4623933333333,0.28944828,10209974.0,0.0037973558
146,Sanmu,2000,280.9674975,281.27546416666667,0.39166794083333334,50100717.666666664,0.0124876320666665,291.26928,291.41644333333335,0.40763308,17121958.0,0.0052133304999999,296.44945666666666,296.49087,0.4062360116666667,31527849.333333336,0.014053549499999901,298.22348999999997,298.58451833333334,0.35250128499999994,30145554.0,0.0074252195333333,291.0230833333333,291.5967733333333,0.4141038633333333,8931846.0,0.0042796923666666
147,Sanmu,2001,280.92900000000003,281.19803,0.39968427416666663,48193977.5,0.014277497433333201,291.18360666666666,291.1318166666667,0.38105567,15917186.666666666,0.0035619901,297.23063,297.390095,0.33330324,35191586.0,0.0050963029466666,296.67206666666664,297.22231,0.3333436166666667,27390656.666666668,0.0097513129666666,290.92642333333333,291.2440133333333,0.4222046266666666,10569740.0,0.0080306686666666
148,Sanmu,2002,282.4462833333333,282.53782916666665,0.3877580666666666,48798909.33333333,0.0117088614333332,290.11574,290.35273333333333,0.3760853066666667,16089727.333333334,0.003199462,296.373985,296.39662166666665,0.37651239999999997,31176060.666666664,0.0098243711666665,297.34131,297.87151,0.36004788666666665,29119708.0,0.0121582140333332,290.64903333333336,291.26418666666666,0.4179286366666666,10672414.333333334,0.0038948484333333
149,Sanmu,2003,280.72161416666665,280.85374916666666,0.42264975666666665,46446712.0,0.016326750466666498,290.25888333333336,290.2322466666667,0.3974096966666667,14980543.333333334,0.0039221521666666,294.98438500000003,295.05782166666665,0.392016645,27532620.0,0.006365603299999901,296.8011916666667,297.12488833333333,0.3923627616666666,26868169.333333336,0.0172957897333333,289.73687666666666,290.1824766666667,0.4201666933333333,9817845.333333334,0.0052906129999999
150,Sanmu,2004,281.9379166666667,282.2146808333333,0.3678225316666667,52444753.33333333,0.0097373325199998,291.4296733333333,291.53127666666666,0.4102185599999999,14546517.333333334,0.0063191605,297.2789016666667,297.49689,0.32625907666666665,36601859.33333333,0.0051786608333333,298.02176166666663,298.56144500000005,0.29954769499999995,29189323.333333332,0.0063585040333332,290.6535333333333,291.17687333333333,0.43557018,8169468.666666667,0.0183419156666666
151,Sanmu,2005,281.08376833333335,281.40058166666665,0.4088829199999999,49665687.0,0.0128344294999998,289.44621666666666,289.83996333333334,0.34569329,16929340.0,0.0035276332333333,295.83561499999996,295.8765133333333,0.41511794,29421136.666666664,0.013065424333333301,297.7414133333333,298.113525,0.39156521499999997,29658446.333333332,0.0079811599999999,291.52803666666665,292.0440966666667,0.4162772999999999,8905141.333333334,0.0040389949
152,Sanmu,2006,280.8591525,281.01201249999997,0.40560937666666663,45836389.0,0.0133566793666665,290.5438133333334,290.48669,0.4053492533333333,14637255.666666666,0.0038527652666666,295.62901666666664,295.61577,0.40760256333333333,27317574.666666664,0.0106932604999999,297.1717766666667,297.481745,0.39607511000000006,27648296.666666664,0.0098191376333333,291.3205766666667,291.8042766666667,0.4146957233333333,9868217.666666666,0.010944752
153,Sanmu,2007,282.03646083333336,282.3294183333333,0.3997787291666666,48613784.83333333,0.0111310666333332,290.9993,291.14893,0.3899527633333333,17984006.666666668,0.0037919679999999,295.35986333333335,295.51555333333334,0.3754918466666667,30995739.333333332,0.010484587833333302,298.728215,299.1316733333333,0.309695175,30170840.666666664,0.0069561847000000005,290.94608666666664,291.35582666666664,0.39627224,9730634.333333334,0.0071007914333333
154,Sanmu,2008,280.9684875,281.2297233333333,0.41038362249999993,47771557.0,0.0140407025666665,290.36705666666666,290.4555666666667,0.4199975333333333,14586521.666666666,0.0065543855333333,295.83323666666666,295.90555166666667,0.38648503,31462559.0,0.0084042396999999,297.53270166666664,298.0206283333333,0.3518481533333333,27924393.666666668,0.0106440773333333,291.45638,291.73913,0.4193474466666667,10100054.0,0.0033802133
155,Sanmu,2009,282.15642,282.4169775,0.4065895083333333,48026746.666666664,0.0141957103333332,291.73376666666667,291.77395,0.3791867933333333,15892759.666666666,0.0037363461666666,296.167335,296.1113233333333,0.4107517116666667,28105916.666666664,0.0103300872666666,296.0904116666667,296.47677,0.38358609666666665,26856109.666666664,0.0078203390333332,290.7565266666667,291.00348333333335,0.4121353666666666,9530411.666666666,0.0069861447666666
156,Sanmu,2010,281.2847591666667,281.50262499999997,0.41468177083333335,42390843.0,0.0169313343666666,290.61934,290.76973666666663,0.3917680566666666,17177714.666666668,0.0033070831333333,297.32050000000004,297.21760333333333,0.3951773566666667,33082343.333333336,0.0118226800999999,298.934885,299.46889500000003,0.34253644999999994,31063100.333333332,0.0125467467999999,291.42903666666666,291.92335,0.4340503666666667,8308241.333333333,0.0092353303333333
157,Sanmu,2011,280.6206575,280.99171333333334,0.38233547916666666,52067706.0,0.0101005617999999,290.66138666666666,290.78744333333333,0.3852979866666666,15930933.666666666,0.0063838438666666,296.93638833333335,296.9286433333333,0.360444235,31564076.0,0.0080105322333333,298.25883166666665,298.6114083333333,0.3766518833333333,29953524.0,0.0074704837333333,291.28407999999996,291.7034433333333,0.40141455,9676102.666666666,0.0049557656666666
