,valid_time,region_id,region,temp_2m,soil_temp_l1,soil_water_vol_l1,net_solar_radiation,total_rain
1198,1992-02-01,3,Katori,-1.4073346441710288,-1.4227458652770273,0.03919003244469092,-0.44301501731221476,-1.2323090632239002
1199,1992-01-01,3,Katori,-1.366896143473028,-1.386030925321844,0.02708837755759045,-1.1336092887472724,-0.25001720306981684
1200,1991-12-01,3,Katori,-1.0224088040796824,-0.9910331716801637,-0.22112965234358056,-1.4948176796928516,-1.0067061063269198
1201,1991-11-01,3,Katori,-0.458918612577312,-0.4466082111181267,0.085148317748363,-1.1163068381223489,-0.8431016515374904
1202,1991-10-01,3,Katori,0.3233524473247821,0.3503546713683735,0.39853819455187767,-1.3787787046026474,4.227196723693428
1203,1991-09-01,3,Katori,1.0798986862311202,1.0974787228272513,0.11365272854790814,-0.3889729845143705,1.5229604533591274
1204,1991-08-01,3,Katori,1.2230018425611664,1.255639056296345,-0.3205160175732564,0.6417386322706017,0.1431136142354695
1205,1991-07-01,3,Katori,1.310782584148478,1.2822881562453863,-0.14659131988505447,1.0288924436064488,-0.032935529504077674
1206,1991-06-01,3,Katori,0.8855472655361635,0.8484288353306801,-0.1507957456631122,0.8114515558469089,0.44511238777822965
1207,1991-05-01,3,Katori,0.23625802878806748,0.2509704788315114,-0.3731911027602899,1.4919816820438478,-0.41165605796918464
1208,1991-04-01,3,Katori,-0.22467077165589971,-0.2499848086171502,-0.042418420473439335,0.9221214849790795,-0.8183291723708633
1209,1991-03-01,3,Katori,-0.9723589707529613,-0.9749400457767762,0.15053060215916925,-0.48742859419829315,0.3192972568691083
1210,1991-02-01,3,Katori,-1.460371891172102,-1.46344085340831,-0.24552883922293994,0.003592258794024624,-0.8692284329493831
1211,1991-01-01,3,Katori,-1.50613870337346,-1.4779890937365225,-0.042002954994559076,-0.787264818133755,-0.766641764011715
1212,1990-12-01,3,Katori,-0.9816459917388677,-0.9769299523830335,-0.08536911599730901,-1.0832834961387228,-1.3814038532744584
1213,1990-11-01,3,Katori,-0.09378538325864719,-0.13028730921634601,0.06724103001792898,-1.077063789558557,0.6961001616205245
1214,1990-10-01,3,Katori,0.3966391513188466,0.4259955586190287,-0.03462889623865829,-0.7345700001536899,-0.059312976344117696
1215,1990-09-01,3,Katori,1.1615783882130906,1.217117951258827,-1.2684077149552297,0.2968357158913723,0.29023265145728766
1216,1990-08-01,3,Katori,1.5747448646722852,1.6200732166532634,-1.738320113282464,1.5223432773113257,-0.8722736507750221
1217,1990-07-01,3,Katori,1.2113481661428478,1.2199638302073381,-1.1773866496415357,1.086884789626782,-1.1900780733205325
1218,1990-06-01,3,Katori,0.8567853889395083,0.8553736540295974,-0.35788577043734643,1.1075107199596568,-0.6072238755620879
1219,1990-05-01,3,Katori,0.2733009748778407,0.25865496289782663,-0.05433090349116,1.1712723589566154,-0.5618236318649436
1220,1990-04-01,3,Katori,-0.31748431478756345,-0.3445381498345366,0.16681972538021397,0.5705793445185067,0.20185327417364304
1221,1990-03-01,3,Katori,-0.8529352475486708,-0.8381686824663915,-0.15390535544336087,0.5080797411874267,-0.732994698135437
1222,1990-02-01,3,Katori,-1.1324101618001827,-1.1692079383323382,0.35231672064568703,-1.427546980812334,-0.06180112719072076
1223,1990-01-01,3,Katori,-1.6275413129989644,-1.609199573867034,0.107416405777303,-1.3181707072223985,-0.5765194032471038
1224,2023-12-01,4,Narita,-0.8362518136664102,-0.8330039478918116,-0.8416504489601895,-1.6917736260317222,-1.4315780361656518
1225,2023-11-01,4,Narita,-0.1007618301395547,-0.06057267352112832,-0.9008295237756444,-1.5487294784076797,-1.3064102315658972
1226,2023-10-01,4,Narita,0.42158866845225285,0.47536775196569414,-0.683274334648545,-0.9493196926427069,-0.6554414998587044
1227,2023-09-01,4,Narita,1.4717985145230559,1.4926378964522244,-0.8959062044033911,-0.7737195235467154,-0.03562186007451233
1228,2023-08-01,4,Narita,1.7554490875257747,1.8075876683503669,-1.9187143674317664,0.1295500814930844,-1.1630167692313391
1229,2023-07-01,4,Narita,1.5972287937602223,1.5985459704244385,-1.45314958567858,0.38841230612261823,-1.526587452778674
1230,2023-06-01,4,Narita,0.9397597617323687,0.8827872080043165,-0.35994157305311203,-0.4763626100450802,0.20449829705778946
1231,2023-05-01,4,Narita,0.36314478341748946,0.34501195187771916,-0.4581057875900242,-0.22503405844564883,-0.653680587372367
1232,2023-04-01,4,Narita,-0.02139352182270542,-0.037023683120200414,-0.5115523716993128,-0.12284906755085606,-0.61559841447536
1233,2023-03-01,4,Narita,-0.486938670196041,-0.5166010436986711,-0.41871410650784013,-0.8165742269576922,-0.8687111545137772
1234,2023-02-01,4,Narita,-1.2238381800289533,-1.2335045487077216,-0.4847315257523534,-1.1230651795705218,-1.1174964003326397
1235,2023-01-01,4,Narita,-1.4249445322155851,-1.407952322965474,-0.5552969412257074,-1.5556466995564686,-1.3579140836626926
1236,2022-12-01,4,Narita,-1.083311603599035,-1.043238320978134,-0.35036304656251993,-1.7986736086824617,-1.3870035934385667
1237,2022-11-01,4,Narita,-0.14709671457589507,-0.15860500306836894,-0.46276565922021146,-1.6979931742863266,-0.8320170676849783
1238,2022-10-01,4,Narita,0.302722011961504,0.34409206944018134,-0.35075688198732885,-1.4556386964364831,-0.6379115346598941
1239,2022-09-01,4,Narita,1.1762293130270505,1.2000243504080517,-0.49597018116274166,-0.9010715611372789,-0.7132963240425163
1240,2022-08-01,4,Narita,1.569979590963251,1.5678892140779899,-0.646331522286404,0.697923262269577,0.18475330854276847
1241,2022-07-01,4,Narita,1.4683373951061793,1.4385019338897647,-0.6045904820702601,1.0765840381464906,1.5482604138538512
1242,2022-06-01,4,Narita,0.8921691941302742,0.8617557349410586,-0.5190944257647292,1.194127196539387,-0.38402649519701026
1243,2022-05-01,4,Narita,0.3603218671648596,0.31713704690271316,-0.35558822301658327,0.9092918897822581,0.25976219216350455
1244,2022-04-01,4,Narita,-0.1381200727109506,-0.159513254808418,-0.27840799526787174,0.3893857369084547,1.1693518709209254
1245,2022-03-01,4,Narita,-0.7410134263346565,-0.7439614426105686,-0.566717464009491,0.06252313612292877,-0.057508285853453675
1246,2022-02-01,4,Narita,-1.5340519840180922,-1.550131960606892,-0.5455956311784578,-0.24685889778137773,-0.2858982575985798
1247,2022-01-01,4,Narita,-1.568596091338019,-1.5396544643988153,-0.6051065908707426,-0.9921591967998131,-1.3140068444092716
1248,2021-12-01,4,Narita,-1.0754922976868633,-1.0283986083220191,-0.31610898515992436,-1.1806356105883227,-0.17806941984567626
1249,2021-11-01,4,Narita,-0.2684427745539339,-0.2737506704075636,-0.35271294017179566,-0.943688708352716,-0.10550348230459068
1250,2021-10-01,4,Narita,0.3634296390950908,0.4084362599416364,-0.26508301546193586,-0.7754925436522435,1.4010867901309763
1251,2021-09-01,4,Narita,0.9404783988672294,0.9590807066139088,-0.3113813809306153,-0.5784581696157595,1.597313734420815
1252,2021-08-01,4,Narita,1.534261639408374,1.5029042778786557,-0.5472133421936388,0.4780589982351718,1.0964853791606872
1253,2021-07-01,4,Narita,1.3376293829323405,1.2988154948549147,-0.44060808610999586,0.7566630180282337,2.272167930049136
1254,2021-06-01,4,Narita,0.8692623720265035,0.8412620935251842,-0.6912479289428717,0.8011179178857727,0.344815187003846
1255,2021-05-01,4,Narita,0.48569840667493214,0.45481701439852434,-0.734357687559993,0.8052870596517109,-0.19256379872197588
1256,2021-04-01,4,Narita,-0.222502683929709,-0.21300388988309138,-0.6464566623933182,1.2596066678748439,-0.42810693214238377
1257,2021-03-01,4,Narita,-0.5179299844469821,-0.5488719998780333,-0.464421682397809,0.058962846611368844,0.2720202489289915
1258,2021-02-01,4,Narita,-1.068769563199437,-1.0696481105152675,-0.7144990628437159,0.021072328080623093,-1.1487432100987855
1259,2021-01-01,4,Narita,-1.3784937385639495,-1.3705479998502075,-0.715746090933,-1.1708513283974773,-0.7559674274474356
1260,2020-12-01,4,Narita,-1.0691352040877058,-1.0394879497069416,-0.6770946095746481,-1.4252493828868351,-1.1034794839766804
1261,2020-11-01,4,Narita,-0.19299641259479416,-0.181548844754647,-0.6581934730924414,-1.242597336752295,-1.2046599876765265
1262,2020-10-01,4,Narita,0.26797804905519695,0.30493715013055717,-0.31445007095675587,-1.2081376426599615,1.9598813597045646
1263,2020-09-01,4,Narita,1.2286673445090288,1.2692974895259699,-0.8951404227473942,-0.2631193174166114,0.09016962147424136
1264,2020-08-01,4,Narita,1.7052140336146002,1.715074633428345,-1.3901302571298444,1.6368790190522047,-1.2790745682087512
1265,2020-07-01,4,Narita,1.2265075694639302,1.164315289562727,-0.1319951877176221,-0.5632748613909794,2.083841268091299
1266,2020-06-01,4,Narita,0.9930801082108158,0.9527296408957536,-0.5045270094983589,0.5589770438358603,1.4546411054114643
1267,2020-05-01,4,Narita,0.44403817601565326,0.4106059136908635,-0.5679801619432637,0.8968533361035446,-0.13970142225735027
1268,2020-04-01,4,Narita,-0.43541386283461325,-0.43080033100763954,-0.34080121027838345,0.9016841203895366,0.7143053208479365
1269,2020-03-01,4,Narita,-0.7232944197157003,-0.7154926671730241,-0.3153878321928033,-0.004727183996074858,0.4775508454287988
1270,2020-02-01,4,Narita,-1.0826976359979903,-1.0796113889162995,-0.4931603715441498,-0.3580406255989403,-1.048565453648801
1271,2020-01-01,4,Narita,-1.1665161557022736,-1.162649634731698,-0.29497196837105355,-1.5061532470408319,0.0008437394444430754
1272,2019-12-01,4,Narita,-0.8757729924433217,-0.8460532380258259,-0.24192160053116235,-1.6961366600652281,-0.3651820402467204
1273,2019-11-01,4,Narita,-0.27240019615632455,-0.23775436657886606,-0.29463026858387664,-1.2329677612526324,0.5757493433882174
1274,2019-10-01,4,Narita,0.57831513830061,0.6059766078353385,-0.4248602568141663,-0.9847125802104069,2.909350419044227
1275,2019-09-01,4,Narita,1.2476185012106362,1.269150167357816,-0.7316422614233193,0.2647293955579379,0.34236159665909344
1276,2019-08-01,4,Narita,1.65986648494859,1.6629194138923042,-1.2160659318144245,1.112548119102952,-0.8635641955872516
1277,2019-07-01,4,Narita,1.1530804865313384,1.1020410107684087,-0.22314093964402248,-0.004547167833045156,1.402551633975627
1278,2019-06-01,4,Narita,0.7975124603153094,0.7742259252237595,-0.540694784063805,0.7754055301035829,1.1712994019058933
1279,2019-05-01,4,Narita,0.42343970349660154,0.3712624361038246,-0.6805536852303746,1.5177484885831993,-0.3087932197937231
