,region,year,prep_temp_2m,prep_soil_temp_l1,prep_soil_water_vol_l1,prep_net_solar_radiation,prep_total_rain,plnt_temp_2m,plnt_soil_temp_l1,plnt_soil_water_vol_l1,plnt_net_solar_radiation,plnt_total_rain,grow_temp_2m,grow_soil_temp_l1,grow_soil_water_vol_l1,grow_net_solar_radiation,grow_total_rain,head_temp_2m,head_soil_temp_l1,head_soil_water_vol_l1,head_net_solar_radiation,head_total_rain,hvst_temp_2m,hvst_soil_temp_l1,hvst_soil_water_vol_l1,hvst_net_solar_radiation,hvst_total_rain,yield
10,Asahi,2003,-0.42333335415874496,-0.560167988683598,2.3346403496652455,0.1233650184749004,1.349066385859343,-0.873103782841122,-0.8398692170930009,2.1221008347998525,-0.029631168334280963,-0.26130468115085664,-1.6135543184667442,-1.3424189376486901,1.9012657367985997,-0.18721818548471011,-0.9915468162153405,-1.0497222465533105,-1.0885413278320473,2.5937080567808506,0.14887224069288774,2.0952646019725565,-1.0474884009056447,-1.5798517010096267,2.081314374694926,0.41221208416999794,-0.17884888238629953,-0.4807736882244541
11,Asahi,2004,1.0532509456352304,1.159690409981879,1.368849003989321,2.05953466999417,-0.9820066725654972,0.04247273263837124,0.3292042809307189,2.3824851954079627,-0.5717708244923712,2.2372700437568396,0.7197955223570132,1.1900783401100994,1.1315109235030163,2.6077698290121525,-1.517988144580575,-0.031624441628743206,0.08754018630455435,0.8002472090371578,1.1843044584690563,-1.0994102920329494,0.023628818307852587,-0.36669801338508323,2.314718918048784,-0.9525763768297665,3.253972356079353,1.7915877490240169
12,Asahi,2005,-0.09156305731905515,0.02054639171618394,2.0999675821971073,1.174868846144791,0.14540888670649094,-2.1864538518252283,-1.6931919865539165,1.358491776559459,0.9499831204175522,-0.04683614195161617,-0.7578810391318827,-0.4954914747223702,2.4282511561245013,0.31429296575482074,0.7667741031725362,-0.08287454909319512,-0.12036870865788044,2.4442894479589903,1.423330521030762,-0.4611902821278131,0.9853940965044806,0.7239922528130741,2.0500521709050403,-0.23460402818627532,-0.3156724787430548,1.0923996144860257
13,Asahi,2006,-0.2890755227632269,-0.363295346278235,2.0492251534737593,0.010039643771919437,0.42517728717271447,-0.6759734700765515,-0.6697406958659258,2.205518796160751,-0.47406674723992975,0.055776118721400196,-0.9768327504794373,-0.748470392580583,2.2831550177095523,-0.43019733439979124,0.3565213160451693,-0.5287321403882099,-0.6369353023089368,2.4121157581100907,0.5421530216369231,-0.12898399996003548,0.7711706526617509,0.4437118255906472,2.0771517559578347,0.6956969277275379,1.5351901563865564,-0.3059766545899563
14,Asahi,2007,1.4427214745154666,1.4072544096324189,1.8935579749242233,0.8140638535841708,-0.6377766137068125,-0.04777543568295279,0.35739410134087307,1.8279787705007535,1.5464565826590924,-0.12013287344610238,-1.2993566130940937,-0.8934276727355137,1.6117044451912568,0.8777343779818618,-0.0052874331265194,0.8053451499294852,0.7825071882560583,1.126503897883782,1.5158208687456765,-0.8734502333230721,0.3193510339966806,-0.1266799003803399,1.7363326541735478,0.48869031834265414,0.47100986480224616,0.5680085135825325
15,Asahi,2008,0.05347928381390015,0.05238576607152266,2.1198334680227036,0.5910957467186593,0.5433730633729583,-0.9051002648850232,-0.7150285838480659,2.49937749971145,-0.5233276428797001,1.7302153978939103,-0.6912914492837586,-0.4230868088504016,2.01027967131626,1.0781652267163213,-0.5044706387724415,-0.2275549578568931,-0.14915129726589005,1.5804190456729836,0.768009761422562,0.531613901773407,1.0133137410194695,0.40343609954281173,2.0341808035419855,1.016280329642307,-0.6867715376921245,1.3545951649377723
16,Asahi,2009,1.4665536540632933,1.4550910078308972,2.088891455182359,0.6755238395191403,0.6004725802639876,0.8652319235160827,1.0684483037293542,1.7524834640608264,0.24083352764566712,-0.4235367990472585,-0.24537000272493273,-0.17574922823187375,2.2938127243909667,-0.20820303588804095,0.011671538432238004,-1.6713527258074792,-1.6831297827827534,2.4389515881804984,0.17472991900328758,-0.394771511377376,-0.05228602463521771,-0.6433840701177237,2.019139444159679,0.44124764658981425,0.2887866029814063,0.36407864100895176
17,Asahi,2010,0.356190743315717,0.2976095681825289,2.1987808070002606,-1.261049140236864,1.9967974460614297,-0.5233183984323487,-0.280498514483397,2.09175633975827,1.058098078869255,-0.14721174235315443,1.2273436445653882,1.2861869144520246,2.1104843678705083,1.4268002635212582,0.4218618380333108,0.9966693729434785,1.0998415609987509,1.495756365341674,1.8756912043162572,0.6046496753587682,1.1028959147060127,0.6876461930096616,2.2898072699170426,-0.7149817651677439,1.0283384874865964,1.03413393660786
18,Asahi,2011,-0.5372089451420495,-0.4181031955808915,1.6650527390625407,1.9159849433232845,-0.9270526009804047,-0.4705327232209946,-0.16740936658734495,1.840962972204179,0.25127583657765973,1.8249588067096723,0.6263327683081285,0.8002921697851778,1.5777307994186116,0.9490822942682208,-0.5776977459793741,0.4953375402520218,0.43151355608665193,2.1781377534607578,1.4547927983705382,-0.707851226504278,0.6572452079718619,0.22892136516539693,1.7265996599773203,0.4642279621456453,-0.3937891090563545,0.07275025161812215
19,Asahi,2012,-0.6109065449536509,-0.8354266754809098,2.1105915308293084,-0.08635179925597683,0.9627035078828755,0.3829645874407731,0.7399290021967347,2.0857197148344593,1.3216071653221009,-0.06109533106991456,-0.8247853183875294,-0.5757374063812362,1.9732911357181238,0.9863826246439473,-0.28553643033311776,0.982483620390147,1.0409658698463216,0.95010454753919,1.6838828568309594,-0.31960478914295415,0.7650017407308313,0.520990791121169,2.217067874549778,1.538828111370032,0.10182138704499269,1.3545951649377723
20,Asahi,2013,0.6258862852910821,0.5063629423735521,2.0284706143864337,0.926052914641073,-0.12733289006035703,-0.6522874221234876,-0.22110884408250372,1.3894024392011284,1.9694762371247725,-1.5921229942033321,0.1093242957846547,0.4527549196315514,1.3095369082330592,0.8223281364401056,-0.897371271254996,0.7437716463899706,0.788928219363968,0.9082741615130251,2.135013544499864,-1.2639606960806296,1.989038841473554,1.5809009070429876,2.0427291446651283,-0.31593249406864643,1.396400308427843,1.4128608428159384
21,Asahi,2014,0.27272291587237424,0.22352680872388334,1.9787042525149616,1.1810743699704829,1.1152516904054408,0.5084206831565892,0.7476533703441781,1.8297999359163108,1.9427851973946844,0.10017148325858416,0.3681366654246438,0.7085770199982281,2.0162408712007305,1.5069530501262038,-0.5150896302679305,-0.7399643142734652,-0.8415021431438583,1.9920293358104528,0.7400361358081117,-0.2188164913420514,0.6348430170158346,-0.0035727111050607753,2.079759084834386,1.0943914599193083,0.5500912302673688,1.5002593596331872
22,Asahi,2015,0.5926150722687019,0.5096265311108177,2.303152917279532,0.15972495117473204,1.1264059246681863,1.760333836393103,2.2036280440098333,1.154069729246524,1.8483774742224786,-1.3562285856105043,0.003037948377165609,0.13049755015277587,2.089327381473922,0.7516022703917917,0.7259251145551352,-0.3773359191729595,-0.3645530191205092,1.7757631388205162,0.4826569495650458,0.6649032276026723,0.02429357174874503,-0.3994228790384055,1.5492159748277736,1.6168523854712702,-0.99704298674145,0.8302040640342792
23,Asahi,2016,1.5190272283136363,1.381688456392065,2.0466211309875515,-0.264354507933685,-0.28386668032390605,0.9641313323736451,1.3087008930855073,1.6149578945551901,1.5127423341277253,0.12086039881469625,0.004808076294760945,0.2261365491030453,2.064596849850452,1.09604206237096,-0.2860495185530022,0.55056719970787,0.2678503398207,2.7186509917271207,-0.3497619653612656,1.6596363389766076,1.2246122697225141,0.8359810348643575,2.024876952334863,0.5724297288091004,-0.690032008272946,1.3837280038768554
